id,id_label,resolved,first_observed,last_observed,observations,min_cust_aff,max_cust_aff,min_start,max_etr,last_cause,longitude,latitude,county,neighborhood
87198,87198,1,2022-09-24T23:49:12Z,2022-09-25T20:47:46Z,124,15,15,2022-09-24T22:50:43Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.38195,44.74368,Halifax,
71009,71009,1,2022-09-24T04:26:07Z,2022-09-25T20:37:55Z,229,34,34,2022-09-24T04:12:00Z,2022-09-29T02:00:00Z,High Winds and Rain,-60.23823,46.10848,Cape Breton,
73093,73093,1,2022-09-24T09:15:50Z,2022-09-25T20:37:55Z,210,4,4,2022-09-24T09:02:38Z,2022-09-27T17:00:00Z,High Winds and Rain,-65.23665,44.8619,Annapolis,
73780,73780,1,2022-09-24T10:35:50Z,2022-09-25T20:37:55Z,202,4,4,2022-09-24T05:46:10Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.65721,44.72491,Halifax,Fort Sackville
74343,74343,1,2022-09-24T11:25:50Z,2022-09-25T20:37:55Z,197,4,4,2022-09-24T11:09:56Z,2022-09-27T17:00:00Z,High Winds and Rain,-65.41774,44.87621,Annapolis,
74606,74606,1,2022-09-24T11:55:53Z,2022-09-25T20:37:55Z,194,4,4,2022-09-24T04:09:21Z,2022-09-30T02:00:00Z,High Winds and Rain,-63.37684,45.37681,Colchester,
75556,75556,1,2022-09-24T13:25:58Z,2022-09-25T20:37:55Z,185,4,4,2022-09-24T06:00:04Z,2022-09-30T02:00:00Z,High Winds and Rain,-60.23931,46.10595,Cape Breton,
76495,76495,1,2022-09-24T14:46:15Z,2022-09-25T20:37:55Z,177,4,4,2022-09-24T14:21:44Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.64368,44.45857,Lunenburg,
76556,76556,1,2022-09-24T14:56:15Z,2022-09-25T20:37:55Z,176,4,4,2022-09-24T14:36:49Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.35708,44.77865,Halifax,
79089,79089,1,2022-09-24T17:46:38Z,2022-09-25T20:37:55Z,159,9,9,2022-09-24T17:18:41Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.67603,44.68346,Halifax,Wedgewood
79482,79482,1,2022-09-24T18:06:40Z,2022-09-25T20:37:55Z,157,5,5,,,,-63.27517,44.73628,Halifax,
79659,79659,1,2022-09-24T18:16:45Z,2022-09-25T20:37:55Z,156,4,4,,,,-63.49155,44.69054,Halifax,Auburn
82449,82449,1,2022-09-24T20:27:11Z,2022-09-25T20:37:55Z,143,63,63,2022-09-24T02:58:30Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.70768,44.70935,Halifax,
83611,83611,1,2022-09-24T21:17:12Z,2022-09-25T20:37:55Z,138,4,4,2022-09-24T11:05:54Z,2022-09-29T02:00:00Z,High Winds and Rain,-62.69842,45.48243,Pictou,
68363,68363,1,2022-09-24T01:34:43Z,2022-09-25T20:27:51Z,245,4,4,2022-09-24T00:12:37Z,2022-09-29T17:00:00Z,High Winds and Rain,-62.58799,45.57363,Pictou,
73682,73682,1,2022-09-24T10:25:50Z,2022-09-25T20:27:51Z,202,16,16,2022-09-24T04:35:16Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.6247,44.61249,Halifax,
79480,79480,1,2022-09-24T18:06:40Z,2022-09-25T20:27:51Z,156,4,4,,,,-63.57577,44.63178,Halifax,South End
85646,85646,1,2022-09-24T22:58:31Z,2022-09-25T20:27:51Z,127,4,4,2022-09-24T22:34:11Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.65642,44.65975,Halifax,Clayton Park West
70776,70776,1,2022-09-24T04:16:00Z,2022-09-25T20:18:58Z,228,71,72,2022-09-24T02:09:14Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.92488,44.57456,Halifax,
71360,71360,1,2022-09-24T04:55:52Z,2022-09-25T20:18:58Z,224,4,4,,,,-63.659,44.72859,Halifax,Fort Sackville
71605,71605,1,2022-09-24T05:05:55Z,2022-09-25T20:18:58Z,223,2993,3029,2022-09-24T00:35:38Z,2022-09-28T17:00:00Z,High Winds and Rain,-60.53826,45.96985,Cape Breton,
79082,79082,1,2022-09-24T17:46:38Z,2022-09-25T20:18:58Z,157,144,148,2022-09-24T04:22:19Z,2022-09-28T17:00:00Z,High Winds and Rain,-60.67988,46.12425,Victoria,
81247,81247,1,2022-09-24T19:36:47Z,2022-09-25T20:18:58Z,146,243,243,2022-09-24T05:20:52Z,2022-09-28T17:00:00Z,High Winds and Rain,-61.00366,45.85029,Inverness,
83939,83939,1,2022-09-24T21:27:09Z,2022-09-25T20:18:58Z,135,13,13,2022-09-24T17:30:34Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.29484,45.35667,Colchester,
84121,84121,1,2022-09-24T21:37:08Z,2022-09-25T20:18:58Z,134,4,4,2022-09-24T05:30:16Z,2022-09-30T02:00:00Z,High Winds and Rain,-62.8458,45.06385,Halifax,
86071,86071,1,2022-09-24T23:18:18Z,2022-09-25T20:18:58Z,124,145,146,,,,-63.38109,44.7286,Halifax,
87243,87243,1,2022-09-24T23:58:10Z,2022-09-25T20:18:58Z,120,4,4,,,,-62.67168,45.55816,Pictou,
68541,68541,1,2022-09-24T01:54:47Z,2022-09-25T20:07:55Z,241,4,4,2022-09-24T01:39:15Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.54425,44.64924,Halifax,Woodside Industrial Park
71137,71137,1,2022-09-24T04:35:57Z,2022-09-25T20:07:55Z,225,4,4,2022-09-24T04:16:00Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.54221,44.64613,Halifax,South Woodside
71188,71188,1,2022-09-24T04:46:00Z,2022-09-25T20:07:55Z,224,4,4,2022-09-24T02:14:13Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.68433,44.77834,Halifax,Lower Sackville
71668,71668,1,2022-09-24T05:16:02Z,2022-09-25T20:07:55Z,221,4,4,2022-09-24T04:56:10Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.48477,44.98842,Hants,
74322,74322,1,2022-09-24T11:25:50Z,2022-09-25T20:07:55Z,194,4,4,2022-09-24T10:56:53Z,2022-09-29T02:00:00Z,High Winds and Rain,-64.1111,45.01836,Hants,
74456,74456,1,2022-09-24T11:45:49Z,2022-09-25T20:07:55Z,192,38,38,2022-09-24T09:36:43Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.81472,44.32222,Queens,
75055,75055,1,2022-09-24T12:25:52Z,2022-09-25T20:07:55Z,188,4,4,2022-09-24T02:20:03Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.23375,45.38289,Colchester,
76452,76452,1,2022-09-24T14:46:15Z,2022-09-25T20:07:55Z,174,4,4,2022-09-24T14:19:51Z,2022-09-29T02:00:00Z,High Winds and Rain,-64.02615,45.02023,Hants,
76876,76876,1,2022-09-24T15:16:22Z,2022-09-25T20:07:55Z,171,4,4,2022-09-24T14:54:03Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.60342,44.6521,Lunenburg,
78277,78277,1,2022-09-24T16:56:30Z,2022-09-25T20:07:55Z,161,4,4,2022-09-24T06:34:45Z,2022-09-26T02:00:00Z,High Winds and Rain,-64.68674,45.05135,Kings,
78320,78320,1,2022-09-24T16:56:30Z,2022-09-25T20:07:55Z,161,4,4,2022-09-24T16:24:54Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.60169,44.64955,Lunenburg,
78880,78880,1,2022-09-24T17:36:42Z,2022-09-25T20:07:55Z,157,4,4,,,,-63.60779,44.84435,Halifax,
79086,79086,1,2022-09-24T17:46:38Z,2022-09-25T20:07:55Z,156,4,4,2022-09-24T17:16:34Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.83343,44.30899,Queens,
79696,79696,1,2022-09-24T18:16:45Z,2022-09-25T20:07:55Z,153,13,13,2022-09-24T17:05:16Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.64141,44.59878,Lunenburg,
80687,80687,1,2022-09-24T19:06:57Z,2022-09-25T20:07:55Z,148,4,4,2022-09-24T18:41:39Z,2022-09-30T02:00:00Z,High Winds and Rain,-61.1112,46.06878,Inverness,
80988,80988,1,2022-09-24T19:16:54Z,2022-09-25T20:07:55Z,147,11,11,2022-09-24T18:43:50Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.40383,44.44882,Lunenburg,
81765,81765,1,2022-09-24T19:56:52Z,2022-09-25T20:07:55Z,143,4,4,2022-09-24T19:27:59Z,2022-09-29T02:00:00Z,High Winds and Rain,-64.13118,45.02102,Hants,
82186,82186,1,2022-09-24T20:17:05Z,2022-09-25T20:07:55Z,141,4,4,2022-09-24T19:56:36Z,2022-09-29T02:00:00Z,High Winds and Rain,-64.08248,45.0455,Hants,
83430,83430,1,2022-09-24T21:07:03Z,2022-09-25T20:07:55Z,136,4,4,,,,-63.61145,44.62394,Halifax,Flemming Heights
83623,83623,1,2022-09-24T21:17:12Z,2022-09-25T20:07:55Z,135,4,4,2022-09-24T20:57:32Z,2022-09-29T02:00:00Z,High Winds and Rain,-64.10029,45.04941,Hants,
84952,84952,1,2022-09-24T22:27:45Z,2022-09-25T20:07:55Z,128,44,44,,,,-63.59495,44.66301,Halifax,Needham
85160,85160,1,2022-09-24T22:27:45Z,2022-09-25T20:07:55Z,128,48,49,2022-09-24T03:24:13Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.47071,44.90664,Halifax,
85161,85161,1,2022-09-24T22:27:45Z,2022-09-25T20:07:55Z,128,77,77,2022-09-24T03:24:13Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.48386,44.90081,Halifax,
85274,85274,1,2022-09-24T22:38:16Z,2022-09-25T20:07:55Z,127,4,4,2022-09-24T21:41:31Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.63379,44.64745,Lunenburg,
85890,85890,1,2022-09-24T23:09:50Z,2022-09-25T20:07:55Z,124,4,4,,,,-62.02015,45.57609,Antigonish,
86226,86226,1,2022-09-24T23:18:18Z,2022-09-25T20:07:55Z,123,4,4,2022-09-24T12:37:33Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.83722,44.31359,Queens,
87035,87035,1,2022-09-24T23:49:12Z,2022-09-25T20:07:55Z,120,4,4,,,,-62.63599,45.59825,Pictou,
73073,73073,1,2022-09-24T09:15:50Z,2022-09-25T19:57:43Z,206,4,4,2022-09-24T08:03:30Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.32212,44.40152,Lunenburg,
74794,74794,1,2022-09-24T12:05:52Z,2022-09-25T19:57:43Z,189,4,4,2022-09-24T03:40:56Z,2022-09-29T02:00:00Z,High Winds and Rain,-62.72018,45.47314,Pictou,
75376,75376,1,2022-09-24T13:06:01Z,2022-09-25T19:57:43Z,183,52,52,2022-09-24T12:43:15Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.77725,44.97432,Kings,
77560,77560,1,2022-09-24T16:16:33Z,2022-09-25T19:57:43Z,164,4,4,2022-09-24T11:37:42Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.45009,44.99241,Kings,
77833,77833,1,2022-09-24T16:36:34Z,2022-09-25T19:57:43Z,162,14,14,,,,-63.27799,45.34788,Colchester,
78106,78106,1,2022-09-24T16:46:30Z,2022-09-25T19:57:43Z,161,4,17,2022-09-24T16:02:08Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.45745,44.65434,Halifax,
78485,78485,1,2022-09-24T17:06:37Z,2022-09-25T19:57:43Z,159,4,4,2022-09-24T05:30:16Z,2022-09-30T02:00:00Z,High Winds and Rain,-62.01448,45.01088,Guysborough,
80720,80720,1,2022-09-24T19:06:57Z,2022-09-25T19:57:43Z,147,4,4,2022-09-24T18:43:33Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.45342,44.65572,Halifax,
80779,80779,1,2022-09-24T19:06:57Z,2022-09-25T19:57:43Z,147,4,4,2022-09-24T03:30:09Z,2022-09-30T02:00:00Z,High Winds and Rain,-62.05881,45.5521,Antigonish,
83543,83543,1,2022-09-24T21:17:12Z,2022-09-25T19:57:43Z,134,5,5,2022-09-24T09:45:31Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.33695,44.38462,Lunenburg,
85977,85977,1,2022-09-24T23:09:50Z,2022-09-25T19:57:43Z,123,22,22,2022-09-24T22:37:45Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.80766,44.52481,Halifax,
68433,68433,1,2022-09-24T01:44:44Z,2022-09-25T19:47:53Z,240,1485,1485,,,,-63.56684,44.66684,Halifax,Downtown Dartmouth
71473,71473,1,2022-09-24T04:55:52Z,2022-09-25T19:47:53Z,221,2406,2427,2022-09-24T04:35:16Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.62332,44.61492,Halifax,
71794,71794,1,2022-09-24T05:16:02Z,2022-09-25T19:47:53Z,219,74,74,2022-09-24T03:29:02Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.4857,44.99339,Hants,
72046,72046,1,2022-09-24T05:35:52Z,2022-09-25T19:47:53Z,217,4,4,2022-09-24T02:26:20Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.38815,44.73459,Halifax,
76946,76946,1,2022-09-24T15:26:21Z,2022-09-25T19:47:53Z,168,4,4,,,,-64.404,44.37438,Lunenburg,
84131,84131,1,2022-09-24T21:37:08Z,2022-09-25T19:47:53Z,131,4,4,2022-09-24T18:41:24Z,2022-09-26T02:00:00Z,High Winds and Rain,-60.92042,46.0603,Victoria,
85159,85159,1,2022-09-24T22:27:45Z,2022-09-25T19:47:53Z,126,4,4,2022-09-24T22:01:26Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.40547,44.34354,Lunenburg,
86477,86477,1,2022-09-24T23:27:49Z,2022-09-25T19:47:53Z,120,4,4,2022-09-24T23:02:20Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.39121,44.7292,Halifax,
68787,68787,1,2022-09-24T02:24:59Z,2022-09-25T19:37:52Z,235,811,816,2022-09-24T02:07:54Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.11618,44.57036,Lunenburg,
77122,77122,1,2022-09-24T15:36:21Z,2022-09-25T19:37:52Z,166,4,4,2022-09-24T01:50:48Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.60277,44.69884,Halifax,Burnside Business Park
85390,85390,1,2022-09-24T22:48:43Z,2022-09-25T19:37:52Z,123,4,4,2022-09-24T04:12:11Z,2022-09-29T02:00:00Z,High Winds and Rain,-60.22259,46.23169,Cape Breton,
69696,69696,1,2022-09-24T03:25:30Z,2022-09-25T19:27:50Z,228,38,46,2022-09-24T02:46:35Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.7675,44.71394,Halifax,
70290,70290,1,2022-09-24T03:55:41Z,2022-09-25T19:27:50Z,225,3976,4189,2022-09-24T03:33:23Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.21952,45.33727,Colchester,
70366,70366,1,2022-09-24T03:55:41Z,2022-09-25T19:27:50Z,225,4,4,2022-09-24T03:43:20Z,2022-09-28T17:00:00Z,High Winds and Rain,-63.8907,44.92996,Hants,
72411,72411,1,2022-09-24T06:16:01Z,2022-09-25T19:27:50Z,211,4,4,2022-09-24T03:33:23Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.28352,45.34616,Colchester,
75611,75611,1,2022-09-24T13:25:58Z,2022-09-25T19:27:50Z,178,4,4,2022-09-24T05:25:21Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.70673,44.78192,Halifax,Middle Sackville
75860,75860,1,2022-09-24T13:46:02Z,2022-09-25T19:27:50Z,176,4,4,2022-09-24T04:46:34Z,2022-09-26T02:00:00Z,High Winds and Rain,-60.16605,46.1691,Cape Breton,
76354,76354,1,2022-09-24T14:36:07Z,2022-09-25T19:27:50Z,171,4,4,2022-09-24T04:54:48Z,2022-09-30T02:00:00Z,High Winds and Rain,-59.98172,45.91661,Cape Breton,
76765,76765,1,2022-09-24T15:06:19Z,2022-09-25T19:27:50Z,168,4,4,2022-09-24T02:17:09Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.28513,45.37279,Colchester,
77354,77354,1,2022-09-24T15:56:22Z,2022-09-25T19:27:50Z,163,4,4,2022-09-24T03:33:23Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.2859,45.34465,Colchester,
77400,77400,1,2022-09-24T15:56:22Z,2022-09-25T19:27:50Z,163,14,14,2022-09-24T01:53:04Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.63613,44.66074,Halifax,Fairview
78265,78265,1,2022-09-24T16:56:30Z,2022-09-25T19:27:50Z,157,14,14,2022-09-24T16:28:25Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.57321,44.45176,Lunenburg,
80479,80479,1,2022-09-24T18:56:50Z,2022-09-25T19:27:50Z,145,4,4,2022-09-24T04:54:48Z,2022-09-30T02:00:00Z,High Winds and Rain,-60.01598,46.03504,Cape Breton,
84767,84767,1,2022-09-24T22:08:03Z,2022-09-25T19:27:50Z,126,4,4,2022-09-24T02:14:13Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.68446,44.78887,Halifax,Middle Sackville
74786,74786,1,2022-09-24T12:05:52Z,2022-09-25T19:17:55Z,185,72,72,2022-09-24T02:59:20Z,2022-09-29T02:00:00Z,High Winds and Rain,-61.04041,45.97831,Inverness,
78561,78561,1,2022-09-24T17:16:40Z,2022-09-25T19:17:55Z,154,1012,1017,,,,-63.5327,44.67989,Halifax,Woodlawn
85647,85647,1,2022-09-24T22:58:31Z,2022-09-25T19:17:55Z,120,4,4,2022-09-24T22:30:58Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.58559,44.87722,Halifax,
71550,71550,1,2022-09-24T05:05:55Z,2022-09-25T19:07:47Z,216,144,145,2022-09-24T04:16:34Z,2022-09-28T17:00:00Z,High Winds and Rain,-60.30672,46.09823,Cape Breton,
73268,73268,1,2022-09-24T09:15:50Z,2022-09-25T19:07:47Z,201,4,4,2022-09-24T02:18:37Z,2022-09-27T17:00:00Z,High Winds and Rain,-63.9961,44.65432,Halifax,
75284,75284,1,2022-09-24T12:55:53Z,2022-09-25T19:07:47Z,179,4,4,2022-09-24T01:10:29Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.42647,44.68493,Halifax,
75354,75354,1,2022-09-24T13:06:01Z,2022-09-25T19:07:47Z,178,4,4,2022-09-24T04:11:04Z,2022-09-30T02:00:00Z,High Winds and Rain,-62.62515,45.58555,Pictou,
75565,75565,1,2022-09-24T13:25:58Z,2022-09-25T19:07:47Z,176,4,4,2022-09-24T13:02:48Z,2022-09-30T02:00:00Z,High Winds and Rain,-63.88592,45.75074,Cumberland,
77218,77218,1,2022-09-24T15:46:23Z,2022-09-25T19:07:47Z,162,1569,1656,2022-09-24T01:38:16Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.58162,44.63055,Halifax,Saint Mary's University
79085,79085,1,2022-09-24T17:46:38Z,2022-09-25T19:07:47Z,150,4,4,2022-09-24T03:45:25Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.376,44.45186,Lunenburg,
81444,81444,1,2022-09-24T19:46:56Z,2022-09-25T19:07:47Z,138,4,4,,,,-63.75558,44.7856,Halifax,
85149,85149,1,2022-09-24T22:27:45Z,2022-09-25T19:07:47Z,122,4,4,2022-09-24T16:38:25Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.07058,44.71701,Halifax,
76152,76152,1,2022-09-24T14:16:21Z,2022-09-25T18:57:56Z,170,4,4,2022-09-24T02:10:29Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.58559,44.62374,Halifax,Boulderwood
76684,76684,1,2022-09-24T15:06:19Z,2022-09-25T18:57:56Z,165,4,4,,,,-62.63862,45.60114,Pictou,
77594,77594,1,2022-09-24T16:16:33Z,2022-09-25T18:57:56Z,158,4,4,2022-09-24T02:14:13Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.68853,44.77697,Halifax,Lower Sackville
78858,78858,1,2022-09-24T17:36:42Z,2022-09-25T18:57:56Z,150,4,4,2022-09-24T02:17:09Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.26222,45.38052,Colchester,
79726,79726,1,2022-09-24T18:16:45Z,2022-09-25T18:57:56Z,146,4,4,2022-09-24T17:50:33Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.91476,44.6712,Halifax,
79797,79797,1,2022-09-24T18:26:44Z,2022-09-25T18:57:56Z,145,4,4,2022-09-24T02:31:20Z,2022-09-29T02:00:00Z,High Winds and Rain,-64.23959,44.8148,Hants,
79877,79877,1,2022-09-24T18:26:44Z,2022-09-25T18:57:56Z,145,15,15,,,,-63.65828,44.73576,Halifax,Shape 24
81045,81045,1,2022-09-24T19:26:45Z,2022-09-25T18:57:56Z,139,4,4,2022-09-24T19:06:19Z,2022-09-30T02:00:00Z,High Winds and Rain,-61.37735,46.06009,Inverness,
81321,81321,1,2022-09-24T19:46:56Z,2022-09-25T18:57:56Z,137,4,4,2022-09-24T18:56:07Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.98471,44.96956,Annapolis,
81325,81325,1,2022-09-24T19:46:56Z,2022-09-25T18:57:56Z,137,4,4,2022-09-24T02:14:13Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.67921,44.78611,Halifax,Lower Sackville
82584,82584,1,2022-09-24T20:38:04Z,2022-09-25T18:57:56Z,132,4,4,,,,-62.62776,45.58693,Pictou,
83997,83997,1,2022-09-24T21:37:08Z,2022-09-25T18:57:56Z,126,43,43,,,,-64.20597,45.82577,Cumberland,
84200,84200,1,2022-09-24T21:47:09Z,2022-09-25T18:57:56Z,125,172,173,2022-09-24T15:37:17Z,2022-09-28T17:00:00Z,High Winds and Rain,-63.91835,45.78371,Cumberland,
84894,84894,1,2022-09-24T22:17:46Z,2022-09-25T18:57:56Z,122,4,4,2022-09-24T03:51:53Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.51693,44.96308,Hants,
85357,85357,1,2022-09-24T22:48:43Z,2022-09-25T18:57:56Z,119,4,4,,,,-63.68207,44.78823,Halifax,Lower Sackville
74434,74434,1,2022-09-24T11:45:49Z,2022-09-25T18:47:43Z,184,4,4,2022-09-24T03:40:56Z,2022-09-29T02:00:00Z,High Winds and Rain,-62.6653,45.54307,Pictou,
75412,75412,1,2022-09-24T13:16:01Z,2022-09-25T18:47:43Z,175,4,4,,,,-63.51986,44.9645,Hants,
76049,76049,1,2022-09-24T14:06:09Z,2022-09-25T18:47:43Z,170,4,4,,,,-64.65038,44.40203,Lunenburg,
78930,78930,1,2022-09-24T17:36:42Z,2022-09-25T18:47:43Z,149,49,51,2022-09-24T16:32:19Z,2022-09-29T02:00:00Z,High Winds and Rain,-61.36349,46.05829,Inverness,
81260,81260,1,2022-09-24T19:36:47Z,2022-09-25T18:47:43Z,137,4,4,2022-09-24T16:28:33Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.66824,44.72701,Lunenburg,
81574,81574,1,2022-09-24T19:46:56Z,2022-09-25T18:47:43Z,136,20,20,2022-09-24T19:19:21Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.81014,44.72472,Annapolis,
73734,73734,1,2022-09-24T10:35:50Z,2022-09-25T18:37:44Z,190,4,4,2022-09-24T03:51:53Z,2022-09-26T02:00:00Z,High Winds and Rain,-63.51867,44.96046,Hants,
79431,79431,1,2022-09-24T17:56:38Z,2022-09-25T18:37:44Z,146,4,4,2022-09-24T11:46:16Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.91408,45.00306,Kings,
80277,80277,1,2022-09-24T18:46:55Z,2022-09-25T18:37:44Z,141,4,4,2022-09-24T08:34:04Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.57228,44.15458,Queens,
80283,80283,1,2022-09-24T18:46:55Z,2022-09-25T18:37:44Z,141,4,4,2022-09-24T04:23:53Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.8862,44.68551,Halifax,
84147,84147,1,2022-09-24T21:37:08Z,2022-09-25T18:37:44Z,124,4,4,2022-09-24T21:12:17Z,2022-09-30T02:00:00Z,High Winds and Rain,-63.32544,45.20294,Colchester,
75921,75921,1,2022-09-24T13:56:06Z,2022-09-25T18:27:46Z,169,4,4,2022-09-24T02:20:03Z,2022-09-29T02:00:00Z,High Winds and Rain,-63.22813,45.3829,Colchester,
76420,76420,1,2022-09-24T14:46:15Z,2022-09-25T18:27:46Z,164,4,4,2022-09-24T02:30:04Z,2022-09-26T02:00:00Z,High Winds and Rain,-64.57195,44.12761,Queens,
77465,77465,1,2022-09-24T16:06:30Z,2022-09-25T18:27:46Z,156,4,4,2022-09-24T04:23:56Z,2022-09-29T02:00:00Z,High Winds and Rain,-60.08956,46.24491,Cape Breton,
77862,77862,1,2022-09-24T16:36:34Z,2022-09-25T18:27:46Z,153,4,4,2022-09-24T11:18:03Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.49317,45.11381,Kings,
79396,79396,1,2022-09-24T17:56:38Z,2022-09-25T18:27:46Z,145,211,214,2022-09-24T01:37:17Z,2022-09-28T17:00:00Z,High Winds and Rain,-60.51626,46.23802,Victoria,
79413,79413,1,2022-09-24T17:56:38Z,2022-09-25T18:27:46Z,145,4,4,2022-09-24T11:00:08Z,2022-09-30T02:00:00Z,High Winds and Rain,-61.29077,45.64579,Inverness,
82462,82462,1,2022-09-24T20:27:11Z,2022-09-25T18:27:46Z,130,4,4,2022-09-24T18:46:08Z,2022-09-27T02:00:00Z,High Winds and Rain,-64.4241,45.09051,Kings,
83643,83643,1,2022-09-24T21:17:12Z,2022-09-25T18:27:46Z,125,4,4,2022-09-24T02:17:09Z,2022-09-30T02:00:00Z,High Winds and Rain,-63.24633,45.3965,Colchester,
84116,84116,1,2022-09-24T21:37:08Z,2022-09-25T18:27:46Z,123,88,88,2022-09-24T02:58:30Z,2022-09-28T02:00:00Z,High Winds and Rain,-63.6642,44.69547,Halifax,Birch Cove
84756,84756,1,2022-09-24T22:08:03Z,2022-09-25T18:27:46Z,120,63,63,2022-09-24T21:23:15Z,2022-09-29T02:00:00Z,High Winds and Rain,-61.03861,45.60308,Richmond,
85142,85142,1,2022-09-24T22:27:45Z,2022-09-25T18:27:46Z,118,6,6,2022-09-24T21:52:01Z,2022-09-29T17:00:00Z,High Winds and Rain,-61.06397,45.60764,Richmond,
68992,68992,1,2022-09-24T02:45:08Z,2022-09-25T18:17:46Z,225,4,4,2022-09-24T02:29:21Z,2022-09-27T17:00:00Z,High Winds and Rain,-64.59466,44.09916,Queens,
70919,70919,1,2022-09-24T04:26:07Z,2022-09-25T18:17:46Z,215,200,206,2022-09-24T03:54:25Z,2022-09-28T02:00:00Z,High Winds and Rain,-64.21553,45.08889,Kings,
71575,71575,1,2022-09-24T05:05:55Z,2022-09-25T18:17:46Z,211,2076,2113,2022-09-24T04:47:41Z,2022-09-28T02:00:00Z,High Winds and Rain,-59.92737,46.15051,Cape Breton,
74974,74974,1,2022-09-24T12:25:52Z,2022-09-25T18:17:46Z,177,4,4,2022-09-24T03:09:01Z,2022-09-30T02:00:00Z,High Winds and Rain,-62.80213,45.63085,Pictou,
77323,77323,1,2022-09-24T15:56:22Z,2022-09-25T18:17:46Z,156,4,4,2022-09-24T15:39:21Z,2022-09-27T02:00:00Z,High Winds and Rain,-65.06502,45.04474,Annapolis,
77682,77682,1,2022-09-24T16:26:34Z,2022-09-25T18:17:46Z,153,75,75,,,,-64.48627,45.07099,Kings,
77967,77967,1,2022-09-24T16:46:30Z,2022-09-25T18:17:46Z,151,4,4,,,,-64.48105,45.15817,Kings,
78312,78312,1,2022-09-24T16:56:30Z,2022-09-25T18:17:46Z,150,4,4,2022-09-24T01:38:16Z,2022-09-28T17:00:00Z,High Winds and Rain,-63.58391,44.63068,Halifax,South End
